rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
29,spotify:track:3GygspQIcYy5OnRiw245Qh,Babblarna,Babblarnas vaggvisa,Universal Music AB Distributed Labels,5,31,259,523408
30,spotify:track:0j2JcSeuF8ElJTrC8g6493,"Humlan Djojj, Josefine Götestam",Djurens vaggvisa,Filtr Kids,9,33,116,522097
31,spotify:track:3eusN83SiYVrSA3hG4drFy,Peter Jöback,Jag kommer hem igen till jul,Sony Music Local,20,27,37,518072
32,spotify:track:3bH2Eu9A9ymI4UnGHRmoXg,"Ed Sheeran, Elton John",Merry Christmas,Atlantic Records UK,3,34,13,512433
33,spotify:track:520Jrg250xi0QXIKxFqK4n,Judit,"Tomten, jag vill ha en riktig jul",Filtr Kids,19,29,19,498455
34,spotify:track:1MMeScdLmniNyO4WMuoIxb,Just D,Juligen,WM Sweden,11,42,38,484194
35,spotify:track:4uPSmNAuHFVLcSHLKyWfny,Ellen Krauss,Inatt (Inget Stoppar Oss Nu),Universal Music AB,5,35,7,462155
36,spotify:track:2uFaJJtFpPDc5Pa95XzTvg,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,Capitol Records,30,30,34,456219
37,spotify:track:4o5Ob60pz8QHcFKcr4MWyf,Bolaget,Ikväll Igen,WM Sweden,1,36,36,447843
39,spotify:track:33EVpTZhoyQw1mStrZTKfO,Carola,"Jul, jul strålande jul",Columbia,23,38,36,443185
40,spotify:track:4xhsWYTOGcal8zt0J161CU,Jack Harlow,Lovin On Me,Generation Now/Atlantic,13,41,5,442053
42,spotify:track:59NraMJsLaMCVtwXTSia8i,"cassö, RAYE, D-Block Europe",Prada,Ministry of Sound Recordings,1,44,18,438172
43,spotify:track:4qP2qyJgxBtNcAexuvs45j,Victor Leksell,Ramla,Sony Music Local,9,39,3,435043
44,spotify:track:6tjituizSxwSmBB5vtgHZE,Michael Bublé,Holly Jolly Christmas,Reprise,37,37,33,433092
45,spotify:track:08D5bPhVLw01WdNchYxsqg,Carola,Nu tändas tusen juleljus,Columbia,39,46,30,418091
46,spotify:track:6ADnHfEQ3Bc9HqdFMlkFZM,Zara Larsson,Silent Night,Sommer House/Epic,46,47,2,414527
47,spotify:track:2ohR9Qj4TgZafZCptO9cly,Céline Dion,Happy Xmas (War Is Over),Columbia,33,43,32,414183
48,spotify:track:1mlP7iqVLZMYryuispoFBE,Aslak Trude,Hey Ho,Merry Christmas Prod.,40,40,15,414046
49,spotify:track:0hSBZP9SodLCOLWmfgK9MK,Miss Li,Den vintertid nu kommer,Pistol Packin' Music,23,45,32,397768
50,spotify:track:0kxi8BDubqlXhRqTkuIZe7,Yasin,Twogunkid,GG,50,187,2,392380
51,spotify:track:5IRNbZsfr5HGPpoXVCAdXo,Yasin,Problem,GG,51,136,2,391321
52,spotify:track:1Pbc670CnjRQT2z7W7WzDN,Sarettii,Likkle Boy,Ringtone Records,38,50,3,389884
53,spotify:track:0XoGiZY2XtBW5qXB3ZzZOX,Tommy Körberg,O helga natt,WM Sweden,16,62,33,361178
54,spotify:track:0SBiVhqITXijjCtsnKQjBK,Yasin,Lokalisering,GG,54,157,2,360841
55,spotify:track:4PS1e8f2LvuTFgUs1Cn3ON,Nat King Cole,The Christmas Song (Merry Christmas To You),CAPITOL CATALOG MKT (C92),15,51,36,356849
56,spotify:track:6KOzO2mUwSwe8a9GiJAn7X,Bolaget,Kan Inte Gå,WM Sweden,1,49,102,347584
57,spotify:track:550rQQCGkrTzvp4SfpOPzx,Pentatonix,Hallelujah,RCA Records Label,48,48,20,345457
58,spotify:track:4svKBw2RSXSrlQfC2KHKlU,Zara Larsson,Tänd Ett Ljus,Sommer House/Epic,58,63,2,345206
59,spotify:track:0JE1JQKvROHum6OoeMWogx,Judit,Jag såg mamma kyssa tomten,Filtr Kids,59,60,14,338160
60,spotify:track:15vhsww4sVuzPOqN04DdBc,Bolaget,Farväl,WM Sweden,1,65,14,329548
61,spotify:track:7h6dAktpx3MeQMfqN84JBW,"My Marianne, Jonathan Johansson","Come Whatever, Come What May",Milkshake,29,54,20,328958
62,spotify:track:7bVwUOySQGO2afJ0LArAMi,Tommy Körberg,Stad i ljus,Ariola,47,53,26,326900
63,spotify:track:1AU50cPvCOvuSrQ6CI1R2n,Albatraoz,Raggar-Ren,House of Albatraoz,63,66,4,326133
64,spotify:track:3ZxF05QdKqtssIdQR7amUW,Ant Wan,Go,Ant Wan,1,55,12,322931
65,spotify:track:7Fjz93GKhU5LlTacFAO8ze,C.Gambino,Automatic,WM Sweden,1,52,12,312838
66,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,6,56,13,310643
67,spotify:track:1OybzYUfQ4Kv3WbWp3Gby2,"23, Shenzi Beats",Kod Röd,WM Sweden,15,58,4,308470
68,spotify:track:1Joq25O6JLg3vqG1F5SDGp,Elov & Beny,FIRA JUL PÅ FYRA HJUL,Sony Music Local,68,80,3,291395
69,spotify:track:6D4PtjpCPd7cvNz5uXoD34,Hooja,"Flyga som en ripa - Från ""Ett sista race""",Roxy Recordings,69,-1,1,291172
70,spotify:track:1xdmPfCpuGC9GuUXF24UND,Judit,Hej mitt vinterland,Filtr Kids,65,74,14,289281
71,spotify:track:0XqH2hRrxjciHaYsTalevl,DABAB,SIKINA,DABAB,71,111,3,287205
72,spotify:track:7ofOfhBu0FCuVemv4zL8Ry,Ant Wan,Komplicerat,Ant Wan,1,61,82,286815
73,spotify:track:4iTIRjE9FhxIQMWIe1U946,Yasin,Black Owned Business,GG,73,198,2,284486
74,spotify:track:2HafqoJbgXdtjwCOvNEF14,iñigo quintero,Si No Estás,Acqustic,1,64,10,283336
75,spotify:track:66WPXyhXqMlkM1kZhyEXWK,Michael Bublé,Christmas (Baby Please Come Home),Reprise,31,142,28,279743
76,spotify:track:1Qi2wh8fFgDV7tl4Sj3f2K,Sam Smith,Have Yourself A Merry Little Christmas,PLG - Capitol,26,79,33,279273
77,spotify:track:3ZUMKEBOJ47IiYrO80m3vl,Zara Larsson,Winter Song,Sommer House/Epic,75,75,3,275508
78,spotify:track:5jlAu4lHHVzheutRcbDklk,"Humlan Djojj, Josefine Götestam",Stjärnorna,Filtr Kids,45,88,72,275043
79,spotify:track:3ZGxEFPmgKtrGXzCWCb04l,VC Barre,QUE PASA?,WM Sweden,18,67,5,273431
80,spotify:track:2TE4xW3ImvpltVU0cPcKUn,Shakin' Stevens,Merry Christmas Everyone,Sony Music CG,41,59,23,273335
81,spotify:track:7fUYUcWy853HS8YJn0b3Sr,The Ronettes,Sleigh Ride,Legacy Recordings,49,78,26,272813
82,spotify:track:6It5iAtU0foJMMNaUv1jie,Veronica Maggio,Det kommer aldrig va över för mig - Spotify Singles,Universal Music AB,1,69,8,272655
83,spotify:track:5LLzXWHjIyX62t3zdMyzti,"Reyn, Mwuana",Tillsammans,R.V.R.P,20,72,7,272643
84,spotify:track:401N7rbd6MSziVSDVTaQr7,"Humlan Djojj, Josefine Götestam",Somna,Filtr Kids,35,87,68,271336
85,spotify:track:72Vowls7A5ZiLp8bfAOPig,FGZ,Roma,Sony Music Local,77,77,4,262619
86,spotify:track:3nAp4IvdMPPWEH9uuXFFV5,Kelly Clarkson,Underneath the Tree,RCA Records Label,54,70,27,262317
87,spotify:track:2nGa91KtEBNmP8TiL7tdl9,Yasin,Falling soldier,GG,87,-1,1,261532
88,spotify:track:0V4WjLiC3Kg7pkGHN5O2cU,Linnea Henriksson,Fira jul med mig,Milkshake,25,84,24,261159
89,spotify:track:6pVW5LRWgeLaHudxauOTJU,Daryl Hall & John Oates,Jingle Bell Rock - Daryl's Version,Legacy Recordings,55,73,28,259985
90,spotify:track:4OXBckSyWWg75ge5zrVS3D,Yasin,"Stockholm, Sweden",GG,6,57,4,257452
91,spotify:track:3b6mt8vlFS89uRx7kgKhkb,Peter Jöback,Decembernatt (Halleluja),Sony Music Local,29,81,34,255410
92,spotify:track:10xgYL7MrbfUZ59cQA0uez,"Benny Anderssons Orkester, Helen Sjöholm",Nu tändas tusen juleljus,Mono Music AB,23,86,33,254144
93,spotify:track:7FILcXgBfO8f48zLaIqb9g,"Asme, Owen",Aktiv,BL under exclusive license to Virgin Music Sweden/Universal Music Sweden,7,85,7,252837
94,spotify:track:4FGvRqZ1pPaflN2jjLBMB9,Yasin,Har Dig,GG,2,76,42,250846
95,spotify:track:1YsPk1azV0qD5VtWhfpZ3M,"Barnens favoriter, Barnmusik, Svenska barnsånger",Mössens julafton (När nätterna blir långa),Filtr Kids,90,97,16,248123
96,spotify:track:4KULAymBBJcPRpk1yO4dOG,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),Warner Records,20,91,16,244430
97,spotify:track:51hyZpbJlIgZIaX3TtMxmu,Tate McRae,run for the hills,RCA Records Label,97,-1,1,243399
98,spotify:track:6IgMLWNcxP1vONuQSIDEpk,Ant Wan,Malaika,Ant Wan,11,83,47,243218
99,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,43,94,47,239875
101,spotify:track:2gwirjNHYJPlBwOJ5Aftwv,Albin Lee Meldau,Josefin,Glassnote Music LLC,9,82,138,236767
102,spotify:track:3q9cACWZfW0sT8vV25pkYa,Arvingarna,Dröm om december,Columbia,59,104,7,236553
103,spotify:track:6fulMfMC4B5S52YaAhdnmF,Yasin,John Snow,MadeNiggaMusic,22,145,10,232914
104,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,Warner Records/Major Recordings,7,93,15,232721
105,spotify:track:3QiAAp20rPC3dcAtKtMaqQ,Elvis Presley,Blue Christmas,RCA Victor,34,90,32,229917
106,spotify:track:4QvJZYMTCrosIVgBN2h6dF,"Albin Lee Meldau, GRANT",Merry Christmas On Your Own (feat. GRANT),Columbia,59,102,12,226419
107,spotify:track:4I4G0LD277PWvfblYtSf91,"Nicki Minaj, Drake",Needle (feat. Drake),Republic Records,107,-1,1,225633
108,spotify:track:3xPsqMJQNM14OrawTBiK4G,"Victor Leksell, Einár",Din låt,Sony Music Local,1,101,73,220934
109,spotify:track:7qLwjBWh3M2JLFlEokIjUP,"Humlan Djojj, Josefine Götestam",Nu säger vi godnatt,Filtr Kids,68,118,18,219328
110,spotify:track:63pw3bp6Nf4uxXrcGZT9c9,Sean Banan,Gott nytt jul,Ariola,92,108,17,216829
111,spotify:track:0gF8DDkQ4AZEEgPsWL95n6,Thomas Stenström,Andas in andas ut,Korpstaden Produktion,4,95,34,215393
112,spotify:track:56flxHBv6c08oCUjQhXeb1,Einár,Vill va med dig,Einár,1,98,28,214437
113,spotify:track:1VJBnmHm3gUyJnPKetgC3j,Hov1,Grät,Universal Music AB,1,96,31,213285
114,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,Mitski,My Love Mine All Mine,Dead Oceans,51,110,10,213189
115,spotify:track:0nIhU6HAQyl2IFEgFOP09o,Larz-Kristerz,Koppången - Christmas Version,Sony Music Local,105,105,2,213052
116,spotify:track:2pXpURmn6zC5ZYDMms6fwa,"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),RCA Records Label,86,103,23,211855
117,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,15,99,25,211066
118,spotify:track:6HuNgzEw9b4tDcSDCQBS1O,Victor Leksell,Fånga mig när jag faller,Sony Music Local,3,106,33,210078
119,spotify:track:0K6iKgHPPhAb4Acmg9aD77,"Zara Larsson, David Guetta",On My Love,Sommer House/Epic,4,116,13,209919
120,spotify:track:2e9JCw6tagF1APPHXWy6ff,"23, C.Gambino",Dreams,23 & C.Gambino under exclusive license to Amuseio AB,3,121,49,205989
121,spotify:track:4pdnPqZ6NOnofNfOOEO0iz,Sofia Källgren,Gläns över sjö och strand,Big Bag Records,109,-1,8,205681
122,spotify:track:3IFYDcXIiKfs4Qm23LfEyb,Aden Foyer,Your Face on Christmas Day,Columbia,122,163,2,204862
123,spotify:track:4E63weMCaNZuGPEFMnuEi8,Tate McRae,exes,RCA Records Label,28,133,4,204820
124,spotify:track:2q90j9FNOv5REMWcct6s54,Asme,Gas,BL under exclusive license to Virgin Music Sweden/Universal Music Sweden,15,107,8,201286
125,spotify:track:4c9lx29ADaRI0Hzy8ql69V,"VC Barre, Pablo Paz, takenoelz",SOLDAT,Universal Music AB,1,113,17,200844
126,spotify:track:4vOoQh9MhS9pyrbvc8LyMz,Zara Larsson,Can't Tame Her,Sommer House/Epic,5,109,46,200118
127,spotify:track:1odExI7RdWc4BT515LTAwj,David Kushner,Daylight,"Miserable Music Group, LLC",9,115,35,200087
128,spotify:track:2ZfaBbRMcEgSF8JnJIaEBP,Hooja,Banan Melon Kiwi & Citron,Roxy Recordings,5,119,79,200031
129,spotify:track:2Gd0oV24QsH0zb9nKFx7s5,"Hov1, Einár",Gamora,Universal Music AB,1,122,145,199970
130,spotify:track:2FDTHlrBguDzQkp7PVj16Q,"Dave, Central Cee",Sprinter,Neighbourhood / Live Yours,2,112,28,198708
131,spotify:track:4OMJGnvZfDvsePyCwRGO7X,Dua Lipa,Houdini,Warner Records,13,100,5,198180
132,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,21,124,132,196069
133,spotify:track:47y2uDVf39r1RVkdsWSU3c,"Luc1ano, SHYDE",Mandy,Virgin Music Sweden,61,117,4,192874
134,spotify:track:4lQfnSLKKSKlep9ASNoTbo,Vintergatan,Babblarnas vaggvisa,Filtr,71,151,57,192731
135,spotify:track:6zsRlxuaMDtffiAk9FtkUg,Carola,Hej mitt vinterland,Rival Records,107,114,15,192194
136,spotify:track:74TEgDsFaq0zMttq1dVuYK,Einár,Första Klass,Independent,1,128,152,191667
137,spotify:track:62ca8P1TbUztfy5g8gDTku,"Måns Zelmerlöw, Carola",Let´s Sing (It´s Christmas Time),WM Sweden,51,131,7,189859
138,spotify:track:4fzyvSu73BhGvi96p2zwjL,Coldplay,Christmas Lights,Parlophone UK,60,130,29,189552
139,spotify:track:532Dsh2OZVsqFgPgFSCCGW,"Humlan Djojj, Josefine Götestam",Godnattvisan,Filtr Kids,77,160,13,186931
140,spotify:track:7yfMu3Ez41fQXuD9gUbFjQ,Hooja,KOMMER DU IHÅG?,Roxy Recordings,4,161,42,186649
141,spotify:track:56y1jOTK0XSvJzVv9vHQBK,Doja Cat,Paint The Town Red,Kemosabe Records/RCA Records,4,134,19,186151
142,spotify:track:5zqzV32ifPJ9XhqfyjYrBy,OneRepublic,Dear Santa,Mosley Music/Interscope Records,142,175,2,185111
143,spotify:track:1h6NF4OErecHfANsoGV32h,Benjamin Ingrosso,En dag när du blir stor,Record Company TEN,33,169,12,184615
144,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,48,156,12,184199
145,spotify:track:3MdqzcjluoNb75BPRcbn75,Arvingarna,Klart det ska bli jul,Columbia,61,125,8,182963
146,spotify:track:5bx4stZRInFwFz40fHDa7h,Yasin,Hiphop N RnB,MadeNiggaMusic,5,139,164,182167
147,spotify:track:2qqZ5fOGuNvYVzgPFDLQ4l,Boney M.,Mary's Boy Child / Oh My Lord,Sony Music Catalog,90,196,17,181677
148,spotify:track:321RwsoTVlohBMx1nkOHmZ,Yasin,Nånting I Luften,GG,11,123,55,180440
149,spotify:track:3LpEvBoyEnGQcu1ofaJ5AQ,Molly Sandén,Psykos,Milkshake,25,129,7,180137
150,spotify:track:4HEOgBHRCExyYVeTyrXsnL,Frank Sinatra,Jingle Bells - Remastered 1999,Capitol Records,126,147,6,179950
151,spotify:track:3XqM8hLCEYlbnFjoWwqtFv,Chris Brown,Angel Numbers / Ten Toes,Chris Brown Entertainment/RCA Records,110,141,4,179630
152,spotify:track:7JYaH9L60EJ68nwjm6uqLt,Darin,What's Christmas Anyway,Dex Music,49,190,12,178838
153,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,153,-1,1,178774
154,spotify:track:17cia5k4BpGVlyEfqrFH50,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Lions Gate Entertainment Inc. under exclusive license to Geffen Records,70,159,6,177784
155,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,1,126,68,177603
156,spotify:track:5aIVCx5tnk0ntmdiinnYvw,Tyla,Water,FAX Records/Epic,12,154,14,176403
157,spotify:track:2dSAFb1xzoJffGzfxU4BaE,Ant Wan,En till dans,Ant Wan,3,140,34,174937
158,spotify:track:1X3EFC1ga6GhrbHdJW0KKy,"Sanna, Shirley & Sonja, Sanna Nielsen, Shirley Clamp, Sonja Aldén",Så mörk är natten i midvintertid,Capitol Music Group AB,27,183,29,174149
159,spotify:track:48Cgrs2KhleyXMRtoOSbK5,"23, Shenzi Beats",We Lit,WM Sweden,14,137,4,173750
160,spotify:track:2EmEXCi8ue7p5Xqmqz10kW,Michael Bublé,Let It Snow! - 10th Anniversary,Reprise,75,192,10,173338
161,spotify:track:2nXA6QPjWp5rbWQOfWTRtw,Carola,Helga natt,Jubel Artist Agency,161,176,2,171966
162,spotify:track:1foCxQtxBweJtZmdxhEHVO,"Eartha Kitt, Henri René and His Orchestra",Santa Baby (with Henri René & His Orchestra),RCA Bluebird,122,-1,7,171441
163,spotify:track:2oHjebmNIoKZIjqkQLmxyO,Marcus & Martinus,Christmas To Me,Universal Music AB,163,-1,1,171208
164,spotify:track:3ir9NB2KrXbqedTQ2XhoWc,TRENDEN,Rosa Luftballong,Animalistic Records,85,152,7,170982
165,spotify:track:2sbjPQE3sS9H6i8BOmtZbr,Lucianoz,Det är ju dej jag går och väntar på,Sony Music Local,31,155,48,170903
166,spotify:track:3iGLZavFFEdLHOEWANcQiF,C.Gambino,G63,WM Sweden,2,143,40,170019
167,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,17,158,63,169591
168,spotify:track:1J2jGMuAfgZPYmg4oHYP7X,"Blizzy, Dree Low",No Way,SELFMADE under exclusive license to Amuseio AB,55,185,16,169259
169,spotify:track:6t0YIui8b5Jt8oUVOrmujk,Yasin,Young & Heartless,MadeNiggaMusic,2,149,176,168875
170,spotify:track:3iK9QAubUYpznnsEHxJ3yd,"Adolf Fredriks Ungdomskör, Adolf Fredriks Flickkör",Staffan var en stalledräng,Cupol,154,-1,4,168318
171,spotify:track:7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,Columbia,1,120,48,167907
172,spotify:track:4EWCNWgDS8707fNSZ1oaA5,Kanye West,Heartless,Roc-A-Fella,145,-1,17,167473
173,spotify:track:2DrdtzLtzFMVNHXPXNySNN,Theo,Julmusiken,WM Sweden,81,-1,6,166809
174,spotify:track:1RwQZNgaXl01krZHuSUlE8,"Elov & Beny, Sofie Svensson & Dom Där",BUBBEL PÅ BALKONGEN,REP9,2,148,77,166465
175,spotify:track:2c8wnqPxPUXtxNSJN9b4cS,Hov1,Lilla B,Universal Music AB,1,150,38,166309
176,spotify:track:1fOZciVVoZ1RqpuO5i2hbU,Einár,Du & Jag,Einár,1,181,45,165833
177,spotify:track:2jm0UrP5A9ccJ3twMI8cVq,Myles Smith,Solo,RCA Records Label,78,173,4,165689
179,spotify:track:6y4Z3qrOwInrWJhocyiRcA,"ADAAM, Pablo Paz, takenoelz",17,Universal Music AB,2,132,32,165397
180,spotify:track:0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,Mercury Records/Republic Records,165,-1,3,164355
181,spotify:track:0lTurWECr2XL607eJAj1A3,Meghan Trainor,I'll Be Home,Epic,36,182,28,163794
182,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,"Eminem, Juice WRLD",Godzilla (feat. Juice WRLD),Shady/Aftermath/Interscope Records,6,-1,22,163630
183,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,80,164,50,163448
184,spotify:track:66WuuC59b1IvJ5M9WNOiav,"HAVAL, Yasin",ZOMBIE,Haval,12,165,7,163421
185,spotify:track:2L9QLAhrvtP4EYg1lY0Tnw,Dean Martin,Rudolph The Red-Nosed Reindeer,Capitol Records,76,167,15,163094
186,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",Darkroom/Interscope Records,4,127,22,162719
187,spotify:track:4VCvC5CL6vKbi7wMaY3G9j,Mapei,Minns ikväll,Universal Music AB,46,172,6,161928
188,spotify:track:3yfqSUWxFvZELEM4PmlwIR,Eminem,The Real Slim Shady,Interscope,105,135,42,161010
189,spotify:track:1r5nCkDun9Rg73A5KGWZB0,Eah Jé,Beroendeframkallande,Columbia,4,146,48,159985
190,spotify:track:0pIMJeqonXQX8yPitfkmoj,Weeping Willows,"Merry Christmas, My Love",Razzia,44,-1,13,159933
191,spotify:track:4GK4mydvnsodLEHWb4zJV4,Mares,Sunnanvind,Tjooff,5,162,158,159896
192,spotify:track:1Q8c5YtPFRd79rr4riTQst,Arvingarna,När snön faller ner,Columbia,41,138,16,159628
193,spotify:track:6Zu0W8fwq8TPjAbdjSQBsu,"Dani M, Le Winter",Julbrevet,GMG SWEDEN AB,193,-1,1,159246
194,spotify:track:1JLPk4zDHhEZdvgXLVjvKK,Rymdpojken,Ljusen följer dig hem,Universal Music AB,194,-1,1,159227
195,spotify:track:1v7L65Lzy0j0vdpRjJewt1,Eminem,Lose Yourself,Aftermath,90,179,78,159006
196,spotify:track:77khP2fIVhSW23NwxrRluh,Burl Ives,A Holly Jolly Christmas,Geffen,100,144,10,158660
197,spotify:track:47ohYW8e7dxCYn9qbUMBCI,Darlene Love,Christmas (Baby Please Come Home),Legacy Recordings,104,171,8,157303
198,spotify:track:4SS4YfDAEQG0fZAe1xfgn3,Victor Leksell,Svag,Columbia,1,178,201,157221
199,spotify:track:3fneVsIBA5RkkXsQhOW7pn,Bolaget,Dum,WM Sweden,18,-1,113,156961
200,spotify:track:1N1ZpYUJc9fwrqk53FGgWv,Sia,Santa's Coming for Us,Monkey Puzzle/Atlantic,53,174,17,156192
1,spotify:track:06qMRF18gwbOYYbnP2du6i,Wham!,Last Christmas - Single Version,Sony Music CG,1,1,53,1489193
2,spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,Columbia,1,2,55,1436827
3,spotify:track:2EjXfH91m7f8HiJN1yQg97,Brenda Lee,Rockin' Around The Christmas Tree,MCA Nashville,3,6,36,1021011
4,spotify:track:3qCeq0rWK67SoBDgFd2sId,José Feliciano,Feliz Navidad,RCA Records Label,4,12,41,979417
5,spotify:track:6p1GHnHSJSma1orNgP7NoE,Bobby Helms,Jingle Bell Rock,Big Buzz Productions,5,10,36,960199
6,spotify:track:1rv46mRwDqMEhOBZ7vODg3,Michael Bublé,It's Beginning to Look a Lot like Christmas,Reprise,3,11,42,907598
7,spotify:track:0WeT9UnF79pGH5ohYHsnD9,Triad,Tänd ett ljus,WM Sweden,3,13,45,900651
8,spotify:track:4WfSDuJ4MrpdSSCEOanwzD,E.M.D.,Välkommen hem,Ariola,8,16,39,843125
9,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,Sia,Snowman,Monkey Puzzle/Atlantic,9,18,31,814544
10,spotify:track:0lizgQ7Qw35od7CYaoMBZb,Ariana Grande,Santa Tell Me,Universal Records,4,21,42,755337
11,spotify:track:4cGPWeCfoQTw7i0wqNRcjI,"Tommy Körberg, Sissel",Julen är här,WM Sweden,5,35,41,753781
